	smiles
1746	CN(C)CCNC(=O)c1cccc(Nc2nc3cc(ccc3c4sccc24)c5nnn[nH]5)c1
1747	Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)c3ccc(nc3)C4(O)CCC(C(=O)O)C(C)(C)C4
1748	CCOC(=O)C(C)OC1=C(Oc2c(CC=C(C)C)c(O)cc(O)c2C1=O)c3ccc(OC)cc3
1749	CCOC(=O)c1c(NC(=O)c2ccc(cc2)N3C(=O)CCC3=O)scc1c4ccccc4
1750	CCCSC1=NC(=O)C=CN1[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O
1751	OCCOc1cc(F)ccc1NCc2onc(n2)c3cocc3
1752	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCC(=O)O)C(=O)OCc5ccccc5
1753	N[C@@H](CS)C(=O)Nc1ccc(Oc2ccc(cc2)C(=O)O)cc1
1754	CN1C(=O)Oc2cc(ccc12)S(=O)(=O)N3CCc4ccccc4C3
1755	OC(=O)C(F)(F)F.Fc1cnc(nc1)N2CC[C@H]3O[C@H](CC[C@@H]23)C(=O)NC4CCCC4
1756	CC(C)(O)C(=O)N=Nc1c(O)[nH]c2ccccc12
1757	N\C(=N/CC1CCCCC1)\c2c(O)nsc2Nc3cc(Cl)cc(Cl)c3
1758	COc1ccc(cc1)C2(CCOCC2)C(=O)NCCN3CCOCC3
1759	CN(Cc1cc2ccccc2nc1O)C(=O)c3cccs3
1760	Cn1c(Br)nc2c(Br)c(Br)c(Br)c(Br)c12
1761	COc1ccc(cc1OC)c2nonc2NC(=O)c3ccc(OCC=C)cc3
1762	COc1ccc2[nH]c(nc2c1)c3cn(nc3c4ccc(F)cc4)c5ccccc5
1763	CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2)[C@@]13C(=O)Nc4c(Cl)cccc34)C(=O)NCC[C@H](O)CO
1764	COc1cccc(OC)c1C2CC(C)C(=O)N2Cc3cccc(c3)c4ncc(C)s4
1765	Cl.Oc1ccc(cc1)c2sc3ccccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4
1766	NCCCOCCOCCOCCCN
1767	[O-][N+](=O)c1cc(ccc1N2CCCC2)C(=O)N3CCc4ccccc4C3
1768	CNC(=O)c1ccc(N\N=C\2/CCC(C)N3C(=O)C(=CN=C23)C(=O)O)cc1
1769	CCOc1ccccc1NC(=O)C2=C(C)Nc3ncnn3C2c4occc4
1770	COc1c(O)ccc2C(=O)c3ccccc3C(=O)c12
1771	Clc1ccc(cn1)C(=O)OCC(=O)Nc2ccc3OCCOc3c2
1772	CCNC(=O)Nc1cc(NCc2cccnc2)c(cn1)C(=O)Nc3ccccc3
1773	COc1cccc(C2=C(C)N(Cc3c(F)cccc3F)C(=O)N([C@H](C)CNCc4ccccc4C)C2=O)c1F
1774	Cl.CCCCN1C(=O)N(CCCN2CCN(CC2)c3ccccc3)c4ccccc4C1=O
1775	Cc1ccc(cc1)n2cnc3c(nc(nc23)c4ccc(cc4)C#N)N5CCOCC5
1776	Cc1ccc(cc1)S(=O)(=O)N2C[C@H]3C[C@H]3CC(=C)[C@H]2COCc4ccccc4
1777	N=C1N(N=C(C=C1c2nc3ccccc3[nH]2)C(=O)c4cccs4)c5ccccc5
1778	OC[C@H]1OC([C@@H](O)[C@@H]1O)N2C=C(C(CBr)NC#N)C(=O)NC2=O
1779	COc1ccc2C(=O)\C(=C\c3ccccc3OC)\Oc2c1
1780	COc1ccc2C3=NN([C@H]([C@H]3CCc2c1)c4ccc(F)cc4)C(=O)C
1781	Cc1c(C=O)c2ccccn2c1C(=O)c3ccncc3
1782	O=C(Cn1ccc2ccccc12)N3CCN(CC3)c4scnc4c5nc6ccccc6[nH]5
1783	Cc1ccc(C(=O)NCc2ccccc2)c(F)c1F
1784	CC(C)(C)C(=O)OCC1=CC(=O)N2N=C(SC2=N1)C3CCCCC3
1785	O=C(COc1cccc2ccccc12)NNC(=O)c3cccs3
1786	CC1=CN([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C(=C3N)I)[C@H]2O[Si](C)(C)C(C)(C)C)C(=O)NC1=O
1787	C[C@H](Cn1ncnn1)N2N=Nc3cc4C(=O)N(CC=C)N=Nc4cc3C2=O
1788	CO[C@@H]1C2N(C1=O)C(=C(COC(=O)N[C@@H](Cc3ccccc3)C(=O)O)CS2(=O)=O)C(=O)OC(C)(C)C
1789	COc1cccc(NC(=O)c2sc(Cl)nc2C)c1
1790	CCCC1OC(=CC2=C1C(=O)c3ccccc3C2=O)C(=O)NCCCN(C)C
1791	N#Cc1ccc(Nc2nccc(Oc3ccc(OCc4ccccc4)cc3)n2)cc1
1792	CCOc1ccc2nc(sc2c1)N3C(=S)N\C(=C/c4ccc(Cl)cc4)\C3=O
1793	N[C@@H](CCCNCP(=O)(O)CP(=O)(O)O)C(=O)O
1794	CCCCN1C(=O)C(CC(=O)O)NC(=O)C12CCN(Cc3ccc(Oc4ccccc4)cc3)CC2
1795	CCOC(=O)c1sc(nc1N2CCC(CC2)NCc3ccc(Cl)c(Cl)c3)c4ccccn4
1796	Cl.C[C@H]1[C@H](C)C(=O)C2Oc3c(O)ccc4CC5C1C2(CCN5CC6CC6)c34
1797	CN1CCN(CC1)c2cc3N(Cc4ccc(Cl)cc4)C=C(NC(=O)Cc5ccccc5)C(=O)c3cc2F
1798	CC1=CC[C@@H]2[C@@H](OC(CC2(C)O)c3ccc(cc3)[N+](=O)[O-])[C@@H]1O
1799	COc1cccc(F)c1CN2CC(CC(C2)C(=O)O)NC(=O)c3ccc4[nH]nc(c5ccc6nccn6c5)c4c3
1800	CCN(C(=O)COC(=O)\C=C\c1ccccc1Cl)C2=C(N)N(Cc3ccccc3)C(=O)NC2=O
1801	CN1N=C(S/C/1=N\C2CCC(N)CC2)c3ccc(Cl)cc3
1802	C[C@H](Nc1cc(N)nc(Cl)n1)C2=Cc3cccc(C)c3C(=O)N2c4ccccc4
1803	OC[C@@H](O[C@@H](CO)c1ccc(cc1)C#Cc2ccccc2)C(=O)NO
1804	Clc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)Nc3ccccn3
1805	N[C@@H](Cc1ccc(cc1)C(=O)\N=C(/N)\NCCCc2ccccc2c3ccccc3)C(=O)O
1806	O=C(c1ccccc1)c2[nH]c3NC=NC(=O)c3c2c4cccnc4
1807	CC(C)C(NC(=O)OCc1csc(n1)N2CCOCC2)C(=O)N[C@H](C[C@H](O)[C@H](Cc3ccccc3)NC(=O)OCc4cccnc4)Cc5ccccc5
1808	Cc1ccc(cc1)N2C(=O)C3CC(C=CC3C2=O)N4NC(=O)N(Cc5ccccc5)C4=O
1809	CCC1=C(C)NC(=O)C(=C1OC2C[C@H](C)C[C@H](C)C2)C(C)(C)O
1810	CC[C@@H]1O[C@@]2(CCC=C1)C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCC(=O)O)[C@]5(CCC[C@@H](C)O5)NC(=[N+]34)N2
1811	Fc1ccc(NC(=S)N2CCOCC2)cc1Cl
1812	CCOC(=O)c1c2CCCCc2sc1NS(=O)(=O)c3cccc4ccccc34
1813	FC(F)(F)Oc1ccc(NC(=O)Nc2cccnc2Oc3cccc4CN(Cc5ccccn5)CCc34)cc1
1814	CCCC[N+]1(CCO)CC1
1815	CC(C)C[C@H](NP(=O)(O)O)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O
1816	CC1(C)[C@@H](CC(=O)OCc2c(F)c(F)cc(F)c2F)[C@H]1\C=C\Cl
1817	CN(C)C(=O)Oc1c(C)cc(cc1C)C(=O)CS(=O)(=O)c2ccc(F)cc2
1818	C1CC2OOC1C3OC23
1819	COc1cc2CC3CCCNC3c2cc1OC
1820	OC[C@H]1O[C@@H](O[C@H]2C[C@@H]3[C@@H]([C@H]4OC(=O)C(=C)[C@@H]4C[C@@H](O)C3=C)C2=C)[C@H](O)[C@@H](O)[C@@H]1O
1821	CS[C@@]12C[C@@H]3[C@@H]([C@@H](O)[C@@H](O)CC3=O)N1C(=O)[C@@]45C[C@@H]6[C@@H]([C@@H](O)[C@@H](CC6=O)SS4)N5C2=O
1822	CC1(C)CC(=O)C2=C(C1)c3c(NC2c4cn(Cc5ccc(Cl)cc5)c6ccccc46)ccc7ccccc37
1823	OC1=NC(=O)N(C=C1)[C@H]2OCC=CC2=C
1824	CCCCCN(CCCCC)C(=O)N1CCN([C@@H](C1)C(=O)NCCN)C(=O)N(c2ccccc2)c3ccccc3
1825	CC(=O)N1CCC(CC1)n2cc(CN3CCc4sccc4C3)nn2
1826	CC#CCOc1cnc(cn1)C(=Nc2ccc(F)c(c2)[C@]3(CF)C[C@H](OC(=N)N3)C(F)(F)F)O
1827	CC(C)c1ccc(cc1)N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c3occc3
1828	CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC)C(=O)O
1829	COc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@]3(C)CCC[C@@]4(C)[C@H]3CC(=O)c5cc(ccc45)C(C)C)cc1
1830	Cc1ncoc1c2nnc(SCCCN[C@@H]3CC[C@@]4(CC34)c5ccc(cc5F)C(F)(F)F)n2C
1831	Cc1ccc(F)cc1[C@@H]2C\C(=N/N=C(N)N)\c3ccccc3C2
1832	C(Cc1ccc(cc1)C2=C(Cc3ccccc3)c4ccccc4C5=NCCCN25)c6ccccc6
1833	COc1ccc(CSC2=Nc3cc(OC)c(OC)cc3C(=O)N2c4ccccc4OC)cc1
1834	CC1CCN(C(=O)CN1)c2ccc(Cl)c(Cl)c2
1835	Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3S[C@H]2c4ccc(OCCN5CCCC5)c(Br)c4
1836	CC(C)c1ccc(cc1)N2C(=O)CC(NNC(=O)c3cccnc3)C2=O
1837	OC[C@H]1O[C@@H](CC(=O)\C=C\c2cccc(NC(=O)Nc3ccccc3)c2)[C@@H](O)[C@@H](O)[C@@H]1O
1838	FC(F)(F)C(=O)NC1CC(=O)c2csc(Br)c12
1839	FC(F)(F)c1cccc(c1)c2cc(CCCNc3ccccn3)nc(n2)C#N
1840	Cl.Cl.COc1ccc(cc1)C(Cc2ccccc2)NC3CN4CCC3CC4
1841	CCCC(CCC)C(=O)OCc1ccc(cc1)S(=O)(=O)N
1842	COc1cccc(c1)c2ccc(CNC(=O)[C@@H]3C[C@H]3c4ccccc4)c5CN(CCc25)C(=O)C
1843	Cc1ccc(cc1)S(=O)(=O)O\N=C/2\CCCc3occc23
1844	CCC[C@H](N(C)C[C@@H](NC[C@@H](N)CS)[C@H](C)CC)C(=O)N[C@@H](CCO)C(=O)O
1845	CCOC(=O)c1sc(N\N=C\c2cc(OC)c(OC)c(OC)c2)nc1C
1846	COc1ccc(cc1O)c2c3c4cc(OC)c(O)cc4OC(=O)c3n5ccc6c(OC)c(OC)c(OC)cc6c25
1847	Cc1ccccc1OCc2csc(N)n2
1848	COc1cccc2c3ccccc3C(=[N+]=[N-])c12
1849	COC(=O)c1cc2nc([nH]c2cc1C)[S+]([O-])Cc3nccc(OC)c3OC
1850	CCOC(=O)C(NC(=O)c1nc[nH]c1N=NN(C)C)C(C)C
1851	Cc1cc(ccc1Cl)c2nn(CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6CCN(Cc26)S(=O)(=O)C
1852	OCC1(Cc2ccccc2Cl)CCN(C\C=C\c3ccccc3)CC1
1853	COc1ccccc1N2CCN(CC2)c3cc4N(C=C(C(=O)O)C(=O)c4cc3N)C(C)(C)C
1854	CCOC(=O)C1=C2NC(=O)c3ccc(cc3N2C(=S)S1)C(=O)OC
1855	COc1c(O)cc2OC(=CC(=O)c2c1O)c3ccccc3
1856	Cc1nn(C)c(C)c1CC(=O)NCc2cccnc2N3CCOCC3
1857	O=C(NNC(=O)c1ccccc1)[C@H]2[C@@H](N(C2=O)c3ccccc3)c4ccncc4
1858	CCN(CC1CCOC1)C(=O)Nc2ccc(nc2)N3CCCCC3
1859	O=C1CC(=O)c2c(sc(N3CCCC3)c12)N4CCCC4
1860	OC1=C(Oc2c(CN3CCN(Cc4c(O)cc(O)c5C(=O)C(=C(Oc45)c6ccc(O)c(O)c6)O)CC3)c(O)cc(O)c2C1=O)c7ccc(O)c(O)c7
1861	Cl.COc1cc(ccc1O)C(=O)CSc2nc(C)cc(C)n2
1862	Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4
1863	CCCC(=O)OCCCNC(=S)Nc1cc(OC)c(Cl)cc1OC
1864	Cc1ccccc1C(=O)Oc2ccccc2C(=O)N3CCOCC3
1865	CN1C=C(NC(=O)c2cccc(Cl)c2)C(=O)N(C)C1=O
1866	CCCN(CCC)c1cc(nc2ncnn12)N(C)c3ccc(OC)cc3Cl
1867	Brc1oc(cc1)C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc4cccnc4
1868	CC(O)CN1CCN(CC1)C(=O)CN(C)c2ccc(cn2)C#N
1869	CC(C)[C@@H]1N(C)c2cccc3[nH]cc(C[C@@H](CO)NC1=O)c23
1870	CC(C)CCNC(=O)CN1N=C(C=CC1=O)N2CCN(CC2)c3ccccc3
1871	CC(NC(=O)C1CCN(CC1)S(=O)(=O)c2ccc3N(C(C)Cc3c2)C(=O)C)c4ccccc4
1872	Brc1ccc(\C=C(\C=C\2/SC(=S)NC2=O)/C#N)cc1
1873	Cc1c(ncc2ccccc12)N(Cc3ccc(c(F)c3)C(F)(F)C4CC4)S(=O)(=O)c5ccc(cc5)C(=O)O
1874	Oc1ccc(\C=C\c2ccc(cc2)C(=O)NCc3ccccc3F)cc1O
1875	CCCCNC(=O)CSC1=Nc2cc3OCOc3cc2C(=O)N1CCCC(=O)NCc4ccc5OCOc5c4
1876	COc1ccc(CCN(C)Cc2ccc(OC)c(OCc3ccccc3)c2)cc1OC
1877	COC(=O)[C@H](CCCCNC(=O)c1cccc(OC)c1OC)NC(=O)c2cccc(OC)c2OC
1878	C[C@@H]1CN([C@@H](C)CN1)c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2
1879	FC(F)(Cc1ccccn1)C(=O)NNC(=O)N2Cc3ccccc3Oc4ccc(Cl)cc24
1880	CCN(CC)CCNc1cccc(c1)c2oc(cn2)c3cccc(c3)c4oc(nc4)c5cccc(NCCN(CC)CC)c5
1881	CC(=O)OCCOCCO[C@@H]1C[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C(=O)C)OC(=O)C
1882	Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4c(cnc(N)c34)C#CCNS(=O)(=O)C)c1
1883	COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OCCN6CCOCC6
1884	Fc1cc(ccc1NC(=O)CN2CC(NC(=O)c3ccc(Cl)s3)C(C2)C4CC4)N5C=CC=CC5=O
1885	CN(C)c1ccc2OC=C(C(=O)c2c1)c3nnn[nH]3
1886	CN1Cc2c([nH]c3nccc(c4cc(F)ccc14)c23)c5ccncc5
1887	COc1ccc(\C=C\2/C(=O)ON=C2c3ccccc3)cc1OC
1888	CC(=NCCCN1CCC(CC1)n2cc(\N=C(/O)\C(=C/3\NC=CC=N3)\C(=N)N)c(n2)c4cc(Cl)ccc4OC(F)F)O
1889	O=C(NCc1cccnc1N2CCCCC2)c3ccc4cc[nH]c4c3
1890	COc1ccc2c(c1)[nH]c3cccc(CN(C4CCCC4)C(=O)\C=C\c5ccc(O)c(OC)c5)c23
1891	CC1=CN2C(=NC(=C(C2=O)S(=O)(=O)NCc3ccccc3Cl)C)S1
1892	[Br-].CC[N+](CC)(CC#C)CC#Cc1cccc(Cl)c1
1893	CC(C)N(C(=O)COc1nnc(s1)C(F)(F)F)c2ccc(F)cc2
1894	Fc1ccc2sc(N[C@@H](Cc3ccc(cc3)C4CC(=O)NS4(=O)=O)c5nc6ccccc6[nH]5)nc2c1
1895	C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=NN(C)C(=O)c4ccccc34
1896	FC(F)(F)c1ccc(NC2=NCc3c(S2)[nH]c4ccccc34)cc1
1897	COCc1nc(C)c([nH]1)c2cccc(c2)C(=O)N3CCC(CC3)c4ccc(cc4)C#N
1898	Cc1ccc(C)c(NC(=S)N2CCN(CC2)S(=O)(=O)C)c1
1899	Clc1ccc(C(=O)NCC(=O)OCC(=O)c2ccc(Br)cc2)c(Cl)c1
1900	CCCCCCCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
1901	CN(CCN1CCN(C)CC1)C(=O)c2cc3cc(Nc4nccc(n4)c5cn(C)cn5)cc(Cl)c3[nH]2
1902	CC1(O)C(=O)C2=C3CCCN3CCc4cc5OCOc5c1c24
1903	CC(=O)Oc1ccc2C(=O)C=C(Oc2c1)c3ccc(OC(=O)C)c(OC(=O)C)c3
1904	C1C[C@H]2C[C@H](N=C3N[C@H](C[C@@H]1N23)c4ccccc4)c5ccccc5
1905	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(cc5)[N+](=O)[O-])[C@@H]1CC(=C2n6cncn6)C=O
1906	Cc1c(cnn1C)C2Nc3ccccc3C(=O)N2O
1907	CN1C(=O)N(Cc2ccc(Br)cc2)C(=O)c3c1nc(NCc4occc4)n3C
1908	NCCOc1ccc(Cl)c(c1)C(=O)Nc2sc3CN(Cc4ccc(cc4)n5cnnn5)CCc3c2C#N
1909	COc1cccc(c1C(=O)N2C3CCC2C(C3)Nc4cnc(cn4)C(F)(F)F)n5nccn5
1910	COc1cc(cc(OC)c1OC)C(=O)\C=C\c2ccc(F)cc2
1911	Cc1ccc(cc1)C(=O)N2CCN(CC2)c3cccc(c3)C(F)(F)F
1912	O=C(N1CCCN(CC1)C(=O)c2ccc3OCOc3c2)c4ccc5OCOc5c4
1913	CC(C)c1cc(\C=C\c2ccc(F)cc2)cc(C(C)C)c1O
1914	Cl.CC(C)[C@H](N)C(=O)OCCOCn1cnc2C(=O)N=C(N)Nc12
1915	Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(Br)cc3)c4nc(cs4)c5ccccc5
1916	C[C@H](Nc1cc(nc(C)n1)c2ccc3occ(C)c3c2)c4cncc(c4)c5ccnn5C
1917	CN(Cc1cnn(C)c1)C(=O)CCCOc2cccc(c2)C(=O)C
1918	O=C(CCN1C(=O)Sc2ccccc12)Nc3ccon3
1919	CN1CCN(CC1)c2ncccc2CNCc3c(C)nn(C)c3Cl
1920	CSc1cccc(Nc2nc(cs2)c3cccc(OCC(=O)O)c3)c1
1921	COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCNCC6)c5
1922	Cc1ccc(OCCCN2C(=O)c3ccccc3N=C2c4ccc(Cl)cc4)c(C)c1
1923	Clc1ccc(cc1)N(Cc2ccccc2)C(=O)\C=C\C(=O)N(Cc3ccccc3)c4ccc(Cl)cc4
1924	COCCn1c(SCc2oc(nn2)c3ccc(OC)c(OC)c3)nnc1c4ccncc4
1925	CCCC1Nc2ccc(cc2C3C=CCC13)C(=O)O
1926	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)CCc4ccccc4)c5ccccc25
1927	COc1cccc(c1)c2cn(C)c(SCc3cn4c(C)cc(C)nc4n3)n2
1928	COc1cccc2[C@@H]3CN(CCN4C(=O)Nc5c(sc6ccc(cc56)C(=O)N)C4=O)C[C@@H]3CCc12
1929	CC(C)c1ccccc1NC(=O)Nc2nnc(s2)[C@@H]3C[C@H](O)[C@@H](CO)O3
1930	C[C@H](\C=C\[C@H](C)C(C)(C)OC(=O)C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C
1931	COc1ccc(cc1)C(=O)NCC23OC(C=C2)C4C3C(=O)N(Cc5ccccc5)C4=O
1932	Clc1ccc(cc1)c2oc(C=O)cc2
1933	Cc1c(C#N)c(N)nc2c3C(CC(=O)Nc3sc12)c4ccc(F)cc4
1934	Cc1ccc(CN2C(=Nc3ccccc3C2=O)SC4CCOC4=O)cc1
1935	[O-][N+](=O)c1ccc2N(CC(=O)NCc3cccs3)C(=O)Oc2c1
1936	Br.CN1CCC2(CC1)CN(c3ccccn3)c4ccccc24
1937	Cc1ccc(F)cc1c2cc3cnc(NC(=O)C4CC4)cc3c(C)[n+]2[O-]
1938	CCC(O)CN1CCN(CC1)C(=O)c2cnn(c2)c3ccccc3F
1939	CC(C)c1nnc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccccc3)s1
1940	Cc1ccc2c(NC(=O)C23N4CCCC4C(C(=O)c5ccc6ccccc6c5)C37C(=O)Nc8ccccc78)c1C
1941	OC(=O)c1ccc(OCCc2c(CCNS(=O)(=O)c3ccccc3F)n(C(c4ccccc4)c5ccccc5)c6ccc(Cl)cc26)cc1
1942	CC1=C(c2ccc(Cl)cc2)S(=O)(=O)N=C1N3CCN(CC3)c4cccc(c4)C(F)(F)F
1943	O=C(NCc1ccc(OCc2ccc3ccccc3n2)cc1)c4cccc5C(=O)C=C(Oc45)c6nn[nH]n6
1944	CCCCCCCC\C=C/CCCCCCCCOC(=O)C1=C(C)NC(=O)NC1c2ccccc2
1945	OC(CC(=O)c1cccs1)(c2ccccc2)C(F)(F)C(F)F
1946	CCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)\C=C\CCCCCCC\C=C/CCCCCCCC
1947	CC1(C)CC(=O)C=C(C1)NNC(=O)c2ccccc2
1948	CC(C)c1nc(C(=O)NCC2(F)CCN(CC3CCOCC3)CC2)c4ccccn14
1949	CC1(NC(=O)N(CC(=O)NC(=O)NCc2occc2)C1=O)c3ccccc3
1950	Fc1ccc(NC(=O)c2ocnc2)cc1c3oc4cccnc4n3
1951	C[C@]1(O[C@@H]2N3[C@@H](O[C@@]2(C)c4ccccc4O)[C@@](C)(O[C@@H]13)c5ccccc5O)c6ccccc6O
1952	COC(=O)CCc1cc(O)c2O[C@H]([C@H](C(=O)OC)c2c1)c3ccc(O)c(O)c3
1953	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]4(C)CC[C@@H](CC4=CC3=O)OC(=O)C
1954	OC(=O)C(=O)O.[O-][N+](=O)c1cccc(CN2CCN(Cc3ccc(Cl)cc3)CC2)c1
1955	COc1cc(NS(=O)(=O)C)c(Cl)cc1S(=O)(=O)N(Cc2ccc(F)c(c2)C(F)(F)F)c3sc4ccccc4c3Cl
1956	CC(C1=Nc2scc(C)c2C(=O)O1)c3ccc(NC(=O)c4cccs4)cc3
1957	COc1cc2OC(C)(C)[C@H](OC(=O)C)[C@H](O)c2c3N(C)c4cc5ccccc5cc4C(=O)c13
1958	CCOC(=O)C\C=C\C1=CO[C@]23CCC1[C@@]2(C)CC[C@H]4[C@H]3CC[C@@H]5C[C@@H](O)CC[C@]45C
1959	CN1C(=O)N([C@@H]2C[C@H](O)C2)c3c1cnc4ccc(cc34)c5ccc(OCCCN6CCCC6)nc5
1960	O=C1NC(=NC(=C1c2nc3ccccc3s2)NC4CCNCC4)N5CCOCC5
1961	CC(C)[C@H]1CC[C@@](C)(N=S)[C@@H]2CCC(=C[C@H]12)C
1962	CCOC(=O)c1cn(nc1CC(C)C)c2ccc(cc2)C(=O)O
1963	Cc1cc(nn1Cc2cc(Cl)ccc2OCc3ccccc3)C(=O)NCc4ccncc4
1964	CCC(C)NC(=O)CSc1nnc(c2ccc(Cl)cc2)n1N
1965	CCCCCCCCCCCCCCCCOC1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1966	CCCCCCCCCCCCCCCCCCCCO[C@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C
1967	CN1CCCC(C1)OC(=O)c2ccccc2Cl
1968	CCOP(=O)(OCC)[C@@H]1C[C@@H](ON1C)n2cc(nn2)c3ccccc3F
1969	C[N+](C)([O-])CCN1C(=O)c2cccc3cc(N)cc(C1=O)c23
1970	OC(=O)CCC(=O)OCc1ccccc1
1971	CCCN1C(=O)N(Cc2ccc(N)cc2)c3[nH]c(nc3C1=O)c4ccc(OCC(=O)O)cc4
1972	Fc1c(F)c(F)c2C(=O)N(Cc3c(Cl)cccc3Cl)C(=O)c2c1F
1973	CN(CC(=O)Nc1ccc(C)cc1)C(=O)CCOc2cccc(C)c2
1974	COc1cccc2[nH]c(cc12)C(=O)NCCc3ccccc3
1975	COCCNC(=O)CSc1nnc(CCCN2C(=O)c3cccc4cccc(C2=O)c34)n1c5ccccc5
1976	CCc1ccccc1NC(=O)CC(c2ccc(OC)cc2)n3cccc3
1977	COc1cc(Cl)c([C@@H]2NCCN[C@@H]2c3c(Cl)cc(OC)cc3Cl)c(Cl)c1
1978	[Na+].[Na+].[Na+].[Na+].CC(=CCCC(=CCn1cc(CC(P(=O)([O-])[O-])P(=O)([O-])[O-])nn1)C)C
1979	Cc1cccc(Nc2nc(NCCO)nc(n2)N3CCOCC3)c1
1980	CC(C)c1cc(C)ccc1OC(=O)\C=C\c2ccc(Cl)cc2
1981	CCOC(=O)Cn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c4ccc(Cl)cc4)nn1
1982	CCOC(=O)c1ccc(NC(=N)N)cc1
1983	CN1CCCC1CCN2C(=O)CCc3cc(NC(=N)c4cccs4)ccc23
1984	OC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4cccc(F)c4
1985	CC(=O)O[C@@H]1[C@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)c4c(OC1(C)C)ccc5C(=O)C=C(C)Oc45
1986	CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)C(=O)c4onc(c4)C(F)(F)F)c(F)c2
1987	Clc1ccc(cc1)c2ccnc3OC(Cc23)C(=O)Nc4ccccc4
1988	CCC(=O)c1ccc2[nH]c(cc2c1)C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c6ccccc56
1989	CCN1CCC[C@@H]1C(=O)NC2C3CC4CC(CC2C4)C3
1990	COc1cc(c(Cl)cc1Cl)c2nc(C)nc3[nH]c(C)c(C#N)c23
1991	Cc1cc(OCCN2CCOCC2)ccc1[N+](=O)[O-].OC(=O)C(=O)O
1992	N[C@@H]1CC[C@@H](CC1)Nc2cc(c(Cl)cn2)c3cccc(NCc4cccc(F)c4)n3
1993	C\C=C\C1=N[C@H]([C@H]2OC(=O)C=C[C@@H]2OC(=O)C)[C@H](O1)c3ccccc3
1994	O=C(NCC1(CCCC1)N2CCCCC2)N3CCC(CC3)c4onc(n4)c5ccc6ccccc6n5
1995	COc1ccc2[nH]cc(C[C@H](N)C(=O)N[C@@H]([C@H]3O[C@H]([C@H](O)[C@@H]3O)N4C=CC(=O)NC4=O)C(=O)O)c2c1
1996	COc1ccc(CN2CC[C@H]3CO[C@H](CNC(=O)N(C)C)[C@H]3C2)cc1.OC(=O)C(F)(F)F
1997	CNC(=O)c1ccc(\C=C\C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c3nc(OC)n4C)c2Cl)cc1
1998	COCCCN1CCN(CC1)c2ccc(CN3C(=O)Nc4c(N)nc(cc34)C(F)(F)F)cn2
